week,date,plant_id,range,genotype,organ,rank,tiller,variable,value,flag,unit,days_after_planting,gdd_cumulative_F_8655
8,2026-08-25,74-2,74,B,internode,6.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,6.0,,dia_perp_mm,18.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,7.0,,seg_length_cm,12.5,,cm,85,2320.35
8,2026-08-25,74-2,74,B,internode,7.0,,dia_sheath_mm,18.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,7.0,,dia_perp_mm,18.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,8.0,,seg_length_cm,11.0,,cm,85,2320.35
8,2026-08-25,74-2,74,B,internode,8.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,8.0,,dia_perp_mm,18.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,9.0,,seg_length_cm,8.0,,cm,85,2320.35
8,2026-08-25,74-2,74,B,internode,9.0,,dia_sheath_mm,15.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,9.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,10.0,,seg_length_cm,7.0,,cm,85,2320.35
8,2026-08-25,74-2,74,B,internode,10.0,,dia_sheath_mm,15.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,10.0,,dia_perp_mm,14.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,11.0,,seg_length_cm,13.0,,cm,85,2320.35
8,2026-08-25,74-2,74,B,internode,11.0,,dia_sheath_mm,15.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,11.0,,dia_perp_mm,12.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,12.0,,seg_length_cm,15.0,,cm,85,2320.35
8,2026-08-25,74-2,74,B,internode,12.0,,dia_sheath_mm,11.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,12.0,,dia_perp_mm,10.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,13.0,,seg_length_cm,21.5,,cm,85,2320.35
8,2026-08-25,74-2,74,B,internode,13.0,,dia_sheath_mm,9.0,,mm,85,2320.35
8,2026-08-25,74-2,74,B,internode,13.0,,dia_perp_mm,8.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,1.0,,seg_length_cm,21.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,1.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,1.0,,dia_perp_mm,18.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,2.0,,seg_length_cm,7.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,2.0,,dia_sheath_mm,21.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,2.0,,dia_perp_mm,18.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,3.0,,seg_length_cm,9.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,3.0,,dia_sheath_mm,20.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,3.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,4.0,,seg_length_cm,13.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,4.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,4.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,5.0,,seg_length_cm,17.5,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,5.0,,dia_sheath_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,5.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,6.0,,seg_length_cm,17.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,6.0,,dia_sheath_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,6.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,7.0,,seg_length_cm,16.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,7.0,,dia_sheath_mm,14.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,7.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,8.0,,seg_length_cm,14.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,8.0,,dia_sheath_mm,14.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,8.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,9.0,,seg_length_cm,14.5,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,9.0,,dia_sheath_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,9.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,10.0,,seg_length_cm,15.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,10.0,,dia_sheath_mm,13.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,10.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,11.0,,seg_length_cm,27.0,,cm,85,2320.35
8,2026-08-25,73-2,73,C,internode,11.0,,dia_sheath_mm,11.0,,mm,85,2320.35
8,2026-08-25,73-2,73,C,internode,11.0,,dia_perp_mm,11.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,1.0,,seg_length_cm,62.0,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,1.0,,dia_sheath_mm,39.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,1.0,,dia_perp_mm,33.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,2.0,,seg_length_cm,3.0,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,2.0,,dia_sheath_mm,38.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,2.0,,dia_perp_mm,31.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,3.0,,seg_length_cm,4.5,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,3.0,,dia_sheath_mm,37.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,3.0,,dia_perp_mm,36.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,4.0,,seg_length_cm,1.0,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,4.0,,dia_sheath_mm,33.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,4.0,,dia_perp_mm,29.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,5.0,,seg_length_cm,1.5,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,5.0,,dia_sheath_mm,37.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,5.0,,dia_perp_mm,27.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,6.0,,seg_length_cm,6.5,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,6.0,,dia_sheath_mm,31.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,6.0,,dia_perp_mm,25.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,7.0,,seg_length_cm,6.0,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,7.0,,dia_sheath_mm,29.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,7.0,,dia_perp_mm,22.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,8.0,,seg_length_cm,6.5,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,8.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,8.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,9.0,,seg_length_cm,3.0,,cm,85,2320.35
8,2026-08-25,75-2,75,A,internode,9.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,75-2,75,A,internode,9.0,,dia_perp_mm,13.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,1.0,,seg_length_cm,57.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,1.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,1.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,2.0,,seg_length_cm,21.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,2.0,,dia_sheath_mm,18.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,2.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,3.0,,seg_length_cm,19.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,3.0,,dia_sheath_mm,20.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,3.0,,dia_perp_mm,18.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,4.0,,seg_length_cm,13.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,4.0,,dia_sheath_mm,18.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,4.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,5.0,,seg_length_cm,15.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,5.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,5.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,6.0,,seg_length_cm,10.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,6.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,6.0,,dia_perp_mm,14.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,7.0,,seg_length_cm,11.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,7.0,,dia_sheath_mm,15.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,7.0,,dia_perp_mm,14.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,8.0,,seg_length_cm,9.5,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,8.0,,dia_sheath_mm,15.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,8.0,,dia_perp_mm,14.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,9.0,,seg_length_cm,9.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,9.0,,dia_sheath_mm,13.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,9.0,,dia_perp_mm,13.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,10.0,,seg_length_cm,14.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,10.0,,dia_sheath_mm,12.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,10.0,,dia_perp_mm,12.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,11.0,,seg_length_cm,13.5,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,11.0,,dia_sheath_mm,10.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,11.0,,dia_perp_mm,10.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,12.0,,seg_length_cm,23.0,,cm,85,2320.35
8,2026-08-25,74-3,74,B,internode,12.0,,dia_sheath_mm,7.0,,mm,85,2320.35
8,2026-08-25,74-3,74,B,internode,12.0,,dia_perp_mm,8.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,1.0,,seg_length_cm,63.0,,cm,85,2320.35
8,2026-08-25,75-3,75,A,internode,1.0,,dia_sheath_mm,27.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,1.0,,dia_perp_mm,24.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,2.0,,seg_length_cm,4.5,,cm,85,2320.35
8,2026-08-25,75-3,75,A,internode,2.0,,dia_sheath_mm,26.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,2.0,,dia_perp_mm,21.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,3.0,,seg_length_cm,4.5,,cm,85,2320.35
8,2026-08-25,75-3,75,A,internode,3.0,,dia_sheath_mm,23.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,3.0,,dia_perp_mm,18.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,4.0,,seg_length_cm,3.0,,cm,85,2320.35
8,2026-08-25,75-3,75,A,internode,4.0,,dia_sheath_mm,20.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,4.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,5.0,,seg_length_cm,8.0,,cm,85,2320.35
8,2026-08-25,75-3,75,A,internode,5.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,75-3,75,A,internode,5.0,,dia_perp_mm,14.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,1.0,,seg_length_cm,15.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,1.0,,dia_sheath_mm,20.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,1.0,,dia_perp_mm,19.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,2.0,,seg_length_cm,5.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,2.0,,dia_sheath_mm,21.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,2.0,,dia_perp_mm,20.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,3.0,,seg_length_cm,5.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,3.0,,dia_sheath_mm,22.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,3.0,,dia_perp_mm,20.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,4.0,,seg_length_cm,10.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,4.0,,dia_sheath_mm,18.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,4.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,5.0,,seg_length_cm,15.5,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,5.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,5.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,6.0,,seg_length_cm,18.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,6.0,,dia_sheath_mm,18.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,6.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,7.0,,seg_length_cm,20.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,7.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,7.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,8.0,,seg_length_cm,18.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,8.0,,dia_sheath_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,8.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,9.0,,seg_length_cm,15.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,9.0,,dia_sheath_mm,21.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,9.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,10.0,,seg_length_cm,7.5,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,10.0,,dia_sheath_mm,24.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,10.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,11.0,,seg_length_cm,14.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,11.0,,dia_sheath_mm,25.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,11.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,12.0,,seg_length_cm,30.0,,cm,85,2320.35
8,2026-08-25,73-3,73,C,internode,12.0,,dia_sheath_mm,12.0,,mm,85,2320.35
8,2026-08-25,73-3,73,C,internode,12.0,,dia_perp_mm,12.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,1.0,,seg_length_cm,63.5,,cm,85,2320.35
8,2026-08-25,75-4,75,A,internode,1.0,,dia_sheath_mm,39.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,1.0,,dia_perp_mm,38.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,2.0,,seg_length_cm,6.0,,cm,85,2320.35
8,2026-08-25,75-4,75,A,internode,2.0,,dia_sheath_mm,38.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,2.0,,dia_perp_mm,34.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,3.0,,seg_length_cm,3.5,,cm,85,2320.35
8,2026-08-25,75-4,75,A,internode,3.0,,dia_sheath_mm,35.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,3.0,,dia_perp_mm,33.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,4.0,,seg_length_cm,6.0,,cm,85,2320.35
8,2026-08-25,75-4,75,A,internode,4.0,,dia_sheath_mm,35.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,4.0,,dia_perp_mm,29.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,5.0,,seg_length_cm,3.0,,cm,85,2320.35
8,2026-08-25,75-4,75,A,internode,5.0,,dia_sheath_mm,33.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,5.0,,dia_perp_mm,25.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,6.0,,seg_length_cm,6.0,,cm,85,2320.35
8,2026-08-25,75-4,75,A,internode,6.0,,dia_sheath_mm,31.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,6.0,,dia_perp_mm,22.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,7.0,,seg_length_cm,11.5,,cm,85,2320.35
8,2026-08-25,75-4,75,A,internode,7.0,,dia_sheath_mm,23.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,7.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,8.0,,seg_length_cm,4.5,,cm,85,2320.35
8,2026-08-25,75-4,75,A,internode,8.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,75-4,75,A,internode,8.0,,dia_perp_mm,15.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,1.0,,seg_length_cm,21.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,1.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,1.0,,dia_perp_mm,20.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,2.0,,seg_length_cm,5.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,2.0,,dia_sheath_mm,20.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,2.0,,dia_perp_mm,19.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,3.0,,seg_length_cm,10.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,3.0,,dia_sheath_mm,18.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,3.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,4.0,,seg_length_cm,15.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,4.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,4.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,5.0,,seg_length_cm,18.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,5.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,5.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,6.0,,seg_length_cm,17.5,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,6.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,6.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,7.0,,seg_length_cm,15.5,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,7.0,,dia_sheath_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,7.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,8.0,,seg_length_cm,14.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,8.0,,dia_sheath_mm,20.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,8.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,9.0,,seg_length_cm,9.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,9.0,,dia_sheath_mm,20.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,9.0,,dia_perp_mm,17.0,corrected_typo_117_to_17,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,10.0,,seg_length_cm,10.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,10.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,10.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,11.0,,seg_length_cm,15.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,11.0,,dia_sheath_mm,16.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,11.0,,dia_perp_mm,13.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,12.0,,seg_length_cm,28.0,,cm,85,2320.35
8,2026-08-25,73-4,73,C,internode,12.0,,dia_sheath_mm,12.0,,mm,85,2320.35
8,2026-08-25,73-4,73,C,internode,12.0,,dia_perp_mm,12.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,1.0,,seg_length_cm,63.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,1.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,1.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,2.0,,seg_length_cm,22.5,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,2.0,,dia_sheath_mm,19.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,2.0,,dia_perp_mm,17.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,3.0,,seg_length_cm,18.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,3.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,3.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,4.0,,seg_length_cm,15.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,4.0,,dia_sheath_mm,17.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,4.0,,dia_perp_mm,16.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,5.0,,seg_length_cm,15.5,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,5.0,,dia_sheath_mm,15.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,5.0,,dia_perp_mm,14.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,6.0,,seg_length_cm,12.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,6.0,,dia_sheath_mm,14.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,6.0,,dia_perp_mm,14.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,7.0,,seg_length_cm,10.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,7.0,,dia_sheath_mm,13.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,7.0,,dia_perp_mm,13.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,8.0,,seg_length_cm,7.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,8.0,,dia_sheath_mm,14.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,8.0,,dia_perp_mm,13.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,9.0,,seg_length_cm,12.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,9.0,,dia_sheath_mm,12.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,9.0,,dia_perp_mm,12.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,10.0,,seg_length_cm,10.5,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,10.0,,dia_sheath_mm,11.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,10.0,,dia_perp_mm,11.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,11.0,,seg_length_cm,13.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,11.0,,dia_sheath_mm,10.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,11.0,,dia_perp_mm,9.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,12.0,,seg_length_cm,21.0,,cm,85,2320.35
8,2026-08-25,74-4,74,B,internode,12.0,,dia_sheath_mm,9.0,,mm,85,2320.35
8,2026-08-25,74-4,74,B,internode,12.0,,dia_perp_mm,8.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,1.0,,seg_length_cm,49.0,,cm,85,2320.35
8,2026-08-25,75-5,75,A,internode,1.0,,dia_sheath_mm,40.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,1.0,,dia_perp_mm,39.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,2.0,,seg_length_cm,6.0,,cm,85,2320.35
8,2026-08-25,75-5,75,A,internode,2.0,,dia_sheath_mm,41.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,2.0,,dia_perp_mm,40.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,3.0,,seg_length_cm,2.0,,cm,85,2320.35
8,2026-08-25,75-5,75,A,internode,3.0,,dia_sheath_mm,42.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,3.0,,dia_perp_mm,40.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,4.0,,seg_length_cm,8.0,,cm,85,2320.35
8,2026-08-25,75-5,75,A,internode,4.0,,dia_sheath_mm,41.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,4.0,,dia_perp_mm,39.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,5.0,,seg_length_cm,2.5,,cm,85,2320.35
8,2026-08-25,75-5,75,A,internode,5.0,,dia_sheath_mm,41.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,5.0,,dia_perp_mm,34.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,6.0,,seg_length_cm,7.5,,cm,85,2320.35
8,2026-08-25,75-5,75,A,internode,6.0,,dia_sheath_mm,38.0,,mm,85,2320.35
8,2026-08-25,75-5,75,A,internode,6.0,,dia_perp_mm,30.0,,mm,85,2320.35
